,train_data,test_data,accuracy,precision,recall,f1,f1_macro,seed
0,pretrained,en_sometimes_euph_no_boundary_1900,0.5649122807017544,0.5524475524475524,0.5683453237410072,0.5602836879432624,0.5648640661938534,3
