,train_data,test_data,accuracy,precision,recall,f1,f1_macro,seed
0,en_sometimes_euph_no_boundary_1900,en_sometimes_euph_no_boundary_1900,0.6140350877192983,0.6556291390728477,0.6305732484076433,0.6428571428571429,0.611504907306434,0
