,train_data,test_data,accuracy,precision,recall,f1,f1_macro,seed
0,en_sometimes_euph_no_boundary_1900,en_sometimes_euph_no_boundary_1900,0.6385964912280702,0.6771653543307087,0.581081081081081,0.6254545454545455,0.638151001540832,6
