,train_data,test_data,accuracy,precision,recall,f1,f1_macro,seed
0,pretrained,en_sometimes_euph_no_boundary_1900,0.5789473684210527,0.616,0.5167785234899329,0.5620437956204379,0.5783191951075163,4
