,train_data,test_data,accuracy,precision,recall,f1,f1_macro,seed
0,en_sometimes_euph_no_boundary_1900,en_sometimes_euph_no_boundary_1900,0.6491228070175439,0.6875,0.5945945945945946,0.6376811594202898,0.6487725524992605,6
