,train_data,test_data,accuracy,precision,recall,f1,f1_macro,seed
0,pretrained,en_sometimes_euph_no_boundary_1900,0.6491228070175439,0.6644295302013423,0.6644295302013423,0.6644295302013423,0.6483912356889064,4
