,train_data,test_data,accuracy,precision,recall,f1,f1_macro,seed
0,en_sometimes_euph_no_boundary_1900,en_sometimes_euph_no_boundary_1900,0.6491228070175439,0.6838709677419355,0.6751592356687898,0.6794871794871795,0.6459451401311866,0
