,train_data,test_data,accuracy,precision,recall,f1,f1_macro,seed
0,pretrained,en_sometimes_euph_no_boundary_1900,0.6877192982456141,0.7272727272727273,0.6753246753246753,0.7003367003367004,0.6871646871646873,1
