,train_data,test_data,accuracy,precision,recall,f1,f1_macro,seed
0,pretrained,en_sometimes_euph_no_boundary_1900,0.5964912280701754,0.581081081081081,0.6187050359712231,0.5993031358885017,0.5964713559301166,3
